Record,sub_basin,date,year,month,Season,time,sample_id ,SiteID,gpsX,gpsY,qual,basin_ac,basin_m2,basin2011_uf_ac,basin2011_uf_perc,basin2011_mca_ac,basin2011_mca_perc,basin2011_d_ac,basin2011_d_perc,basin2011_vw_ac,basin2011_vw_perc,basin2011_o_ac,basin2011_o_perc,uufac_b,umcaac_b,udac_b,uf100w100l,uf_perc_100w100l,d100w100,d_perc_100w100l,mca100w100l,mca_perc_100w100l_OG,o100w100l_OG,o_perc_100w100l,uf500w100l,uf_perc_500w100l,d500w100l,d_perc_500w100l,mca500w100l,mca_perc_500w100l,o500w100l,o_perc_500w100l,uf100w500l,uf_perc_100w500l,d100w500l,d_perc_100w500l,mca100w500l,mca_perc_100w500l,o100w500l,o_perc_100w500l,uf500w500l,uf_perc_500w500l,d500w500l,d_perc_500w500l,mca500w500l,mca_perc_500w500l,o500w500l,o_perc_500w500l,atemp,wtemp,turb,turb2,turb3,turbav,turb_notes,ph,DO,DO_perc,sal,hard,alk,Cl-,TP,NH4_t,NH4_22,NO3_t,NO3_tx10,NO3_22,PO4_t,PO4_22,NO3_IC,TN,Ca,Mg,K,Silicate,Na,SO42-,Fe,con,con_uS,con_ms/cm,ent_w,ent_1/10,ent_notes,coli_1/10,coli_1/100,ecoli_1/10,ecoli_1/100,coli_e-coli notes,fc,fs,fcfs_ratio,tca,weath,testrain,rain7,rain28,rainmonthprior,rainmonth,notes
1091,I,10/25/1981,1981,10,Fall,9:00:00,NA,9,42.008946,-73.857941,3,248.613651,1006048.5,132.257385,53.2,88.079706,35.4,16.362268,6.6,8.377252,3.4,3.53704,1.422705465,4465.9,943.3,550.6,0,0,12270,78.52297453,3356,21.47702547,0,0,0,0,12270,78.52297453,3356,21.47702547,0,0,8994,9.561676749,15559,16.54104164,57680,61.32060428,11830,12.57667733,8994,3.843606169,59781,25.54754507,153394,65.5532716,11830,5.055577161,20,3,-999,-999,-999,-999,-999,7.5,10.2,0.8,-999,171,89,23,-999,-999,-999,0.43,0.43,-999,0.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,460,300,1.533333333,400,Clear,0,1.06,-999,2.1,2.5,NA
1092,A,10/25/1981,1981,10,Fall,9:40:00,NA,15,42.003618,-73.880006,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1978,12.60354276,10275,65.47088059,0,0,3441,21.92557665,2031,12.8976948,10275,65.25052391,0,0,3441,21.85178129,13693,9.627702584,60496,42.53541923,11146,7.836878186,56890,40,67650,17.60421356,178513,46.45352514,75266,19.5860863,62854,16.35617501,20,10,-999,-999,-999,-999,-999,7.5,10.4,0.92,-999,171,110,23,-999,-999,-999,0.75,0.75,-999,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,10,50,0.2,100,Clear,0,1.06,-999,2.1,2.5,NA
1093,G,10/25/1981,1981,10,Fall,9:30:00,NA,16,42.011602,-73.884619,3,325.339014,1316442.4,88.85331,27.3,74.024171,22.8,123.989307,38.1,23.9,7.3,14.572226,4.479089618,-999,-999,-999,0,0,15442,100,0,0,0,0,0,0,15500,100,0,0,0,0,11229,9.582284422,84565,72.16367283,3561,3.038784827,17830,15.21525793,44678,13.74936143,231898,71.36508835,29821,9.177217138,18549,5.708333077,20,11,-999,-999,-999,-999,-999,7.4,9.6,0.87,-999,154,89,30,-999,-999,-999,0.58,0.58,-999,0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,10,70,0.142857143,99,Clear,0,1.06,-999,2.1,2.5,NA
1094,A,10/25/1981,1981,10,Fall,9:20:00,NA,20,42.013732,-73.901553,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5260.1,1490.2,1243.3,7875,49.46918776,8044,50.53081224,0,0,0,0,7875,49.46918776,8044,50.53081224,0,0,0,0,29798,23.59583482,85975,68.0801362,0,0,10512,8.324028982,200384,54.93404099,153876,42.18415887,0,0,10512,2.881800138,20,7,-999,-999,-999,-999,-999,7.6,11.2,0.92,-999,171,96,30,-999,-999,-999,1.15,1.15,-999,0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,20,1,99,Clear,0,1.06,-999,2.1,2.5,NA
1095,A,10/25/1981,1981,10,Fall,10:40:00,NA,21,42.012169,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,126235,60.88338422,52354,25.25043528,15409,7.431790449,13341,6.434390057,180681,63.64942984,53504,18.84813065,36343,12.80273647,13341,4.699703032,20,8,-999,-999,-999,-999,-999,7.6,7,0.59,-999,171,110,30,-999,-999,-999,0.57,0.57,-999,0.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,60,10,6,99,Clear,0,1.06,-999,2.1,2.5,NA
1096,A,10/25/1981,1981,10,Fall,10:55:00,NA,24,42.01713,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,15984,100,0,0,0,0,0,0,15996,100,0,0,0,0,0,0,117973,91.31178501,8755,6.776420688,412,0.318890385,2058,1.592903915,229805,75.40127832,36418,11.9491036,34968,11.47334436,3585,1.176273722,20,7,-999,-999,-999,-999,-999,7.4,12.8,1.05,-999,171,102,38,-999,-999,-999,0.58,0.58,-999,1.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,20,1,100,Clear,0,1.06,-999,2.1,2.5,NA
1097,F,10/25/1981,1981,10,Fall,9:05:00,NA,18,41.998674,-73.892362,3,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,51578,30.18287152,9147,5.352722591,37468,21.92585657,72692,42.53854932,127138,32.26852792,41649,10.57081218,109302,27.74162437,115911,29.41903553,20,5,-999,-999,-999,-999,-999,7.6,8.6,0.67,-999,205,102,46,-999,-999,-999,1.12,1.12,-999,1.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,150,240,0.625,600,Clear,0,1.06,-999,2.1,2.5,NA
1098,F,10/25/1981,1981,10,Fall,9:55:00,NA,17,41.99163,-73.88882,2,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,9667,61.79760915,5944,37.9978265,0,0,32,0.204564342,9733,61.95811318,5944,37.83818193,0,0,32,0.203704883,73568,44.59774853,52586,31.87822429,11678,7.079334865,27127,16.44469232,121159,30.86790588,192565,49.06014654,32825,8.362886871,45959,11.70906071,20,6,-999,-999,-999,-999,-999,7.5,8,0.64,-999,205,102,53,-999,-999,-999,2.18,2.18,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,40,200,0.2,200,Clear,0,1.06,-999,2.1,2.5,NA
1099,A,10/25/1981,1981,10,Fall,10:55:00,NA,22,42.01714,-73.91493,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,-999,-999,-999,14593,90.96746042,1449,9.032539584,0,0,0,0,14593,90.96746042,1449,9.032539584,0,0,0,0,114551,89.37008488,9531,7.43586943,280,0.218449632,3814,2.975596055,228329,70.45603923,51140,15.78039516,37545,11.58535268,7059,2.178212934,20,7,-999,-999,-999,-999,-999,7.6,12.6,1.03,-999,154,110,30,-999,-999,-999,0.57,0.57,-999,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,10,30,0.333333333,200,Clear,0,1.06,-999,2.1,2.5,NA
1100,A,10/25/1981,1981,10,Fall,9:15:00,NA,13,42.010208,-73.872426,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1420,9.220779221,3659,23.75974026,10321,67.01948052,0,0,1420,9.190343667,3710,24.01139085,10321,66.79826548,0,0,23121,16.85290066,26847,19.56878266,36659,26.72075106,50566,36.85756562,74636,19.12061956,116296,29.79328437,111209,28.49007155,88202,22.59602452,20,9,-999,-999,-999,-999,-999,7.5,10,0.86,-999,171,110,23,-999,-999,-999,0.52,0.52,-999,0.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,140,100,1.4,400,Clear,0,1.06,-999,2.1,2.5,NA
1101,M,11/22/1981,1981,11,Fall,13:05:00,NA,3,42.01903,-73.820333,3,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,105045,41.28413325,36032,14.16107277,72162,28.36066089,41205,16.19413309,201731,51.27806897,36032,9.158985882,112370,28.56336711,43273,10.99957804,8,7,-999,-999,-999,-999,-999,7.6,10.8,0.88,-999,103,89,23,-999,-999,-999,0.78,0.78,-999,0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,10,20,0.5,400,Overcast,0.36,0.68,-999,2.32,1.62,NA
1102,M,11/22/1981,1981,11,Fall,13:40:00,NA,6,41.993207,-73.842887,2,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,2268,2.243833909,17284,17.09983478,52759,52.19684003,28766,28.45949128,2268,1.758098649,27979,21.6886429,87184,67.58292443,11572,8.970334023,13,7,-999,-999,-999,-999,-999,7.4,10,0.82,-999,103,34,23,-999,-999,-999,0.35,0.35,-999,0.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,190,70,2.714285714,400,Overcast,0.36,0.68,-999,2.32,1.62,NA
1103,A,11/22/1981,1981,11,Fall,13:25:00,NA,2,41.971497,-73.820126,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,201.4,95.5,28.8,5866,37.23262456,7739,49.120914,2150,13.64646144,0,0,5866,37.09371443,7739,48.93765018,2209,13.96863539,0,0,75871,40.04718824,58324,30.78530936,54445,28.73784665,814,0.429655748,168145,42.77943575,88281,22.46044406,126823,32.26629623,9802,2.493823957,16,5,-999,-999,-999,-999,-999,7.7,10.8,0.84,-999,154,123,23,-999,-999,-999,0.54,0.54,-999,0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,100,50,2,200,Overcast,0.36,0.68,-999,2.32,1.62,NA
1104,L,11/22/1981,1981,11,Fall,13:45:00,NA,7,41.993342,-73.846064,3,727.642981,2944492.7,410.28676,56.4,166.346843,22.9,42.23206,5.8,98.8,13.6,9.977318,1.371183157,3724.5,726.1,377.7,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,39622,14.09905133,33488,11.91633514,84798,30.17443226,123118,43.81018126,45468,14.46537479,39822,12.66913334,102686,32.66894246,126347,40.19654941,6,5,-999,-999,-999,-999,-999,7.5,10.4,0.81,-999,137,82,23,-999,-999,-999,0.3,0.3,-999,3.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,80,30,2.666666667,200,Overcast,0.36,0.68,-999,2.32,1.62,NA
1105,A,11/22/1981,1981,11,Fall,14:00:00,NA,8,42.001094,-73.85626,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4465.9,943.3,550.6,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,37433,15.46396437,3987,1.64707146,91771,37.91156131,108875,44.97740286,93686,23.98318622,22375,5.727897356,160210,41.01302505,114361,29.27589138,11,5,-999,-999,-999,-999,-999,7.4,12.8,1,-999,120,89,23,-999,-999,-999,0.27,0.27,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,10,340,0.029411765,1800,Overcast,0.36,0.68,-999,2.32,1.62,NA
1106,I,11/22/1981,1981,11,Fall,14:10:00,NA,9,42.008946,-73.857941,3,248.613651,1006048.5,132.257385,53.2,88.079706,35.4,16.362268,6.6,8.377252,3.4,3.53704,1.422705465,4465.9,943.3,550.6,0,0,12270,78.52297453,3356,21.47702547,0,0,0,0,12270,78.52297453,3356,21.47702547,0,0,8994,9.561676749,15559,16.54104164,57680,61.32060428,11830,12.57667733,8994,3.843606169,59781,25.54754507,153394,65.5532716,11830,5.055577161,15,5,-999,-999,-999,-999,-999,7.6,11,0.86,-999,120,102,23,-999,-999,-999,0.43,0.43,-999,2.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,100,110,0.909090909,700,Overcast,0.36,0.68,-999,2.32,1.62,NA
1107,A,11/22/1981,1981,11,Fall,14:45:00,NA,15,42.003618,-73.880006,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1978,12.60354276,10275,65.47088059,0,0,3441,21.92557665,2031,12.8976948,10275,65.25052391,0,0,3441,21.85178129,13693,9.627702584,60496,42.53541923,11146,7.836878186,56890,40,67650,17.60421356,178513,46.45352514,75266,19.5860863,62854,16.35617501,9,7,-999,-999,-999,-999,-999,7.6,8,0.66,-999,154,110,38,-999,-999,-999,0.47,0.47,-999,2.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,100,0.2,100,Overcast,0.36,0.68,-999,2.32,1.62,NA
1108,G,11/22/1981,1981,11,Fall,14:30:00,NA,16,42.011602,-73.884619,3,325.339014,1316442.4,88.85331,27.3,74.024171,22.8,123.989307,38.1,23.9,7.3,14.572226,4.479089618,-999,-999,-999,0,0,15442,100,0,0,0,0,0,0,15500,100,0,0,0,0,11229,9.582284422,84565,72.16367283,3561,3.038784827,17830,15.21525793,44678,13.74936143,231898,71.36508835,29821,9.177217138,18549,5.708333077,10,6,-999,-999,-999,-999,-999,7.5,10.2,0.82,-999,137,82,38,-999,-999,-999,0.44,0.44,-999,2.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,9,-999,99,Overcast,0.36,0.68,-999,2.32,1.62,NA
1109,A,11/22/1981,1981,11,Fall,15:10:00,NA,20,42.013732,-73.901553,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5260.1,1490.2,1243.3,7875,49.46918776,8044,50.53081224,0,0,0,0,7875,49.46918776,8044,50.53081224,0,0,0,0,29798,23.59583482,85975,68.0801362,0,0,10512,8.324028982,200384,54.93404099,153876,42.18415887,0,0,10512,2.881800138,11,6,-999,-999,-999,-999,-999,7.7,11.4,0.91,-999,137,102,30,-999,-999,-999,0.46,0.46,-999,2.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,60,30,2,100,Overcast,0.36,0.68,-999,2.32,1.62,NA
1110,A,11/22/1981,1981,11,Fall,15:20:00,NA,21,42.012169,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,126235,60.88338422,52354,25.25043528,15409,7.431790449,13341,6.434390057,180681,63.64942984,53504,18.84813065,36343,12.80273647,13341,4.699703032,10,5,-999,-999,-999,-999,-999,7.6,13.4,1.05,-999,154,102,30,-999,-999,-999,0.16,0.16,-999,0.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,100,0.2,200,Overcast,0.36,0.68,-999,2.32,1.62,NA
1111,A,11/22/1981,1981,11,Fall,15:40:00,NA,24,42.01713,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,15984,100,0,0,0,0,0,0,15996,100,0,0,0,0,0,0,117973,91.31178501,8755,6.776420688,412,0.318890385,2058,1.592903915,229805,75.40127832,36418,11.9491036,34968,11.47334436,3585,1.176273722,8,6,-999,-999,-999,-999,-999,7.5,15,1.2,-999,154,96,30,-999,-999,-999,0.64,0.64,-999,2.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,9,-999,99,Overcast,0.36,0.68,-999,2.32,1.62,NA
1112,F,11/22/1981,1981,11,Fall,15:05:00,NA,18,41.998674,-73.892362,3,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,51578,30.18287152,9147,5.352722591,37468,21.92585657,72692,42.53854932,127138,32.26852792,41649,10.57081218,109302,27.74162437,115911,29.41903553,10,6,-999,-999,-999,-999,-999,7.5,6.2,0.5,-999,188,96,38,-999,-999,-999,0.58,0.58,-999,2.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,100,-999,-999,800,Overcast,0.36,0.68,-999,2.32,1.62,NA
1113,F,11/22/1981,1981,11,Fall,15:55:00,NA,17,41.99163,-73.88882,2,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,9667,61.79760915,5944,37.9978265,0,0,32,0.204564342,9733,61.95811318,5944,37.83818193,0,0,32,0.203704883,73568,44.59774853,52586,31.87822429,11678,7.079334865,27127,16.44469232,121159,30.86790588,192565,49.06014654,32825,8.362886871,45959,11.70906071,8,7,-999,-999,-999,-999,-999,7.3,8.2,0.57,-999,205,102,46,-999,-999,-999,1.5,1.5,-999,1.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,30,120,0.25,99,Overcast,0.36,0.68,-999,2.32,1.62,NA
1114,A,11/22/1981,1981,11,Fall,0:00:00,NA,22,42.01714,-73.91493,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,-999,-999,-999,14593,90.96746042,1449,9.032539584,0,0,0,0,14593,90.96746042,1449,9.032539584,0,0,0,0,114551,89.37008488,9531,7.43586943,280,0.218449632,3814,2.975596055,228329,70.45603923,51140,15.78039516,37545,11.58535268,7059,2.178212934,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,-999,-999,-999,-999,Overcast,0.36,0.68,-999,2.32,1.62,NA
1115,A,11/22/1981,1981,11,Fall,14:20:00,NA,13,42.010208,-73.872426,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1420,9.220779221,3659,23.75974026,10321,67.01948052,0,0,1420,9.190343667,3710,24.01139085,10321,66.79826548,0,0,23121,16.85290066,26847,19.56878266,36659,26.72075106,50566,36.85756562,74636,19.12061956,116296,29.79328437,111209,28.49007155,88202,22.59602452,10,6,-999,-999,-999,-999,-999,7.6,9.2,0.74,-999,137,96,23,-999,-999,-999,0.41,0.41,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,150,150,1,700,Overcast,0.36,0.68,-999,2.32,1.62,NA
1116,M,12/20/1981,1981,12,Winter,13:45:00,NA,3,42.01903,-73.820333,3,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,105045,41.28413325,36032,14.16107277,72162,28.36066089,41205,16.19413309,201731,51.27806897,36032,9.158985882,112370,28.56336711,43273,10.99957804,0,7,-999,-999,-999,-999,-999,7.7,16.4,1.34,-999,120,89,23,-999,-999,-999,1.02,1.02,-999,0.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,170,10,17,9800,Clear,0,1.47,-999,3.38,3.4,NA
1117,M,12/20/1981,1981,12,Winter,14:15:00,NA,6,41.993207,-73.842887,2,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,2268,2.243833909,17284,17.09983478,52759,52.19684003,28766,28.45949128,2268,1.758098649,27979,21.6886429,87184,67.58292443,11572,8.970334023,0,3,-999,-999,-999,-999,-999,7.7,13.2,0.98,-999,154,110,30,-999,-999,-999,0.78,0.78,-999,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,30,9,-999,3300,Clear,0,1.47,-999,3.38,3.4,NA
1118,A,12/20/1981,1981,12,Winter,14:05:00,NA,2,41.971497,-73.820126,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,201.4,95.5,28.8,5866,37.23262456,7739,49.120914,2150,13.64646144,0,0,5866,37.09371443,7739,48.93765018,2209,13.96863539,0,0,75871,40.04718824,58324,30.78530936,54445,28.73784665,814,0.429655748,168145,42.77943575,88281,22.46044406,126823,32.26629623,9802,2.493823957,0,8,-999,-999,-999,-999,-999,7.8,15.2,1.28,-999,68,41,23,-999,-999,-999,0.55,0.55,-999,0.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,20,1,99,Clear,0,1.47,-999,3.38,3.4,NA
1119,L,12/20/1981,1981,12,Winter,14:25:00,NA,7,41.993342,-73.846064,3,727.642981,2944492.7,410.28676,56.4,166.346843,22.9,42.23206,5.8,98.8,13.6,9.977318,1.371183157,3724.5,726.1,377.7,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,39622,14.09905133,33488,11.91633514,84798,30.17443226,123118,43.81018126,45468,14.46537479,39822,12.66913334,102686,32.66894246,126347,40.19654941,0,0,-999,-999,-999,-999,-999,7.7,12.8,0.88,-999,137,89,23,-999,-999,-999,0.6,0.6,-999,0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,30,0.666666667,800,Clear,0,1.47,-999,3.38,3.4,NA
1120,A,12/20/1981,1981,12,Winter,14:30:00,NA,8,42.001094,-73.85626,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4465.9,943.3,550.6,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,37433,15.46396437,3987,1.64707146,91771,37.91156131,108875,44.97740286,93686,23.98318622,22375,5.727897356,160210,41.01302505,114361,29.27589138,0,0,-999,-999,-999,-999,-999,7.8,11.2,0.77,-999,137,82,23,-999,-999,-999,0.7,0.7,-999,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,30,-999,99,Clear,0,1.47,-999,3.38,3.4,NA
1121,I,12/20/1981,1981,12,Winter,14:40:00,NA,9,42.008946,-73.857941,3,248.613651,1006048.5,132.257385,53.2,88.079706,35.4,16.362268,6.6,8.377252,3.4,3.53704,1.422705465,4465.9,943.3,550.6,0,0,12270,78.52297453,3356,21.47702547,0,0,0,0,12270,78.52297453,3356,21.47702547,0,0,8994,9.561676749,15559,16.54104164,57680,61.32060428,11830,12.57667733,8994,3.843606169,59781,25.54754507,153394,65.5532716,11830,5.055577161,2,0,-999,-999,-999,-999,-999,7.7,9.6,0.66,-999,137,110,23,-999,-999,-999,0.73,0.73,-999,0.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,210,10,21,500,Clear,0,1.47,-999,3.38,3.4,NA
1122,A,12/20/1981,1981,12,Winter,15:05:00,NA,15,42.003618,-73.880006,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1978,12.60354276,10275,65.47088059,0,0,3441,21.92557665,2031,12.8976948,10275,65.25052391,0,0,3441,21.85178129,13693,9.627702584,60496,42.53541923,11146,7.836878186,56890,40,67650,17.60421356,178513,46.45352514,75266,19.5860863,62854,16.35617501,-2,1,-999,-999,-999,-999,-999,7.7,13.6,0.96,-999,137,96,23,-999,-999,-999,1.08,1.08,-999,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,9,-999,100,Clear,0,1.47,-999,3.38,3.4,NA
